"","Kod","Nazwa","dochody_dzialalnosc_gosp_wzrost_2016","dochody_dzialalnosc_gosp_wzrost_2017","dochody_majatek_wzrost_2016","dochody_majatek_wzrost_2016.1","dochody_najm_dzierzawa_wzrost_2016","dochody_najm_dzierzawa_wzrost_2017","dochody_nieruchomosci_wzrost_2016","dochody_nieruchomosci_wzrost_2017","dochody_podatek_lesny_wzrost_2016","dochody_podatek_lesny_wzrost_2017","dochody_podatek_rolny_wzrost_2016","dochody_podatek_rolny_wzrost_2017","dochody_srodki_transportowe_wzrost_2016","dochody_srodki_transportowe_wzrost_2017","dochody_total_wzrost_2016","dochody_total_wzrost_2017","dochody_uslugi_wzrost_2016","dochody_uslugi_wzrost_2017","ludnosc_przed_prod_wzrost_2016","ludnosc_przed_prod_wzrost_2017","ludnosc_prod_wzrost_2016","ludnosc_prod_wzrost_2017","ludnosc_prod_mobil_wzrost_2016","ludnosc_prod_mobil_wzrost_2017","ludnosc_prod_niemobil_wzrost_2016","ludnosc_prod_niemobil_wzrost_2017","ludnosc_po_prod_wzrost_2016","ludnosc_po_prod_wzrost_2017"
"1308",1603011,"Kędzierzyn-Koźle (1)",-0.0882127104287965,-0.0111981638037893,-0.0408593156573212,-0.0408593156573212,0.0390633398398842,0.0241449802099762,0.0261235284555595,0.108790473068143,0.851813163760909,0.0117261349906362,-0.029744470842223,-0.1783295472351,0.107177492877831,0.0589862396550218,0.0855570442569232,0.0563105689345501,-0.272945217174294,0.0590340733585714,-0.00822091062394604,-0.0104144527098831,-0.0155331330714524,-0.0178645941998748,-0.0173145330647581,-0.0204980592263073,-0.0128714139344262,-0.0139474537787869,0.0266437473141384,0.0248360541370169
"1309",1603022,"Bierawa (2)",-0.213474727998898,0.031448302912295,-0.518499119288065,-0.518499119288065,-0.0274060863422633,0.0111560444569775,0.0191828659486354,0.0527862758061927,0.673154931880263,0.0139264750480171,0.00318725655167104,-0.016297539278961,0.0853023121936499,0.0266005006865288,0.128457792409629,0.0453356048775774,-0.48463096347223,-0.0175209482739696,-0.000802568218298555,0.0136546184738956,-0.00059370670888581,-0.0110891089108911,-0.0119250425894378,-0.00206896551724138,0.0151085930122757,-0.0232558139534884,0.02297383535418,0.0436681222707424
"1310",1603032,"Cisek (2)",-0.221268668954986,-0.0173617077036936,-0.0221251708614524,-0.0221251708614524,0.0223887395736553,0.0122791407163593,0.0296601509602524,0.042654111170151,0.0387280880554423,-0.00824175824175824,-0.179347423500073,-0.0610066262498634,-0.57865480453579,0.850353257168992,-0.00625354725741629,0.0238677396120838,-0.602935832506885,-0.327155555932268,-0.00785634118967452,-0.00904977375565611,-0.0133904659882164,-0.00434310532030402,-0.0208616780045351,-0.0171375636868921,-0.0026160889470242,0.0137704918032787,0.0133333333333333,-0.0043859649122807
"1311",1603042,"Pawłowiczki (2)",-1,NA,-0.174458248754438,-0.174458248754438,0.0165773836765375,-0.0123007563328559,-0.30500542130564,0.0956516554265995,0.794302671197887,0.0067587716280016,-0.117140708902906,-0.0332474892909702,-0.093170408276123,0.034216028763918,-0.0951278118968313,0.0394057526175837,-0.151150255223506,0.0845432476261466,-0.0179007323026851,-0.0107705053852527,-0.00537955768081291,-0.00961538461538462,-0.00634178905206943,-0.0047027208599261,-0.00395452298566485,-0.0168734491315136,0.00815771583956492,-0.00809170600134862
"1312",1603052,"Polska Cerekiew (2)",-0.0381035356229788,0.0143514216039074,1.35777726498259,1.35777726498259,1.30295613895484,-0.881142006499274,-0.0656146431154389,0.202627867505898,0.628804902962206,0.00683180734980563,-0.133131646980446,-0.0268239997417729,0.19660401480439,-0.130664703426542,0.0110464095578578,0.0872774283845835,-0.391872287551017,1.72902789660821,-0.0396551724137931,-0.0143626570915619,-0.00999259807549963,-0.000373831775700935,-0.0241884150222788,0.00652315720808871,0.00972590627763042,-0.00963222416812609,0.0194508009153318,0.0168350168350168
"1313",1603062,"Reńska Wieś (2)",0.0757845197736172,-0.176080946350615,0.663840507079172,0.663840507079172,-0.0145256452186333,0.0560170432132094,0.0644304407452843,0.0208315375937765,0.897779418745714,-0.00269594219010561,-0.119019665496829,-0.031581015834816,0.0446086452319739,0.062694096071976,0.0951918386064332,0.0522881813537941,-1,NA,-0.0280728376327769,-0.00936768149882904,0.00648148148148148,-0.00202391904323827,-0.00439146800501882,-0.00819155639571519,0.0221518987341772,0.00663423264042459,0.00261267145656434,0.000651465798045603
"1314",1604013,"Byczyna (3)",12.1160770688566,0.189281284993558,1.62799541022418,1.62799541022418,-0.321271001914007,-0.258437621944925,-0.3176875536811,0.0710710607794313,0.51379549741028,-0.00850670014957127,-0.100337530728759,-0.026010157300779,0.00408516673813363,0.212365171005063,-0.140731395027232,0.132349141406606,-0.0916254000617562,-0.10172772035214,-0.0333333333333333,-0.0217785843920145,-0.00342186736190321,-0.00637671680837148,-0.00392772977219167,-0.00525762355415352,-0.00258843830888697,-0.00821799307958477,0.0168067226890756,0.0212514757969303
"1315",1604023,"Kluczbork (3)",0.37635788950252,-0.277879265483189,0.0856554271550684,0.0856554271550684,0.11792030539456,-0.107578913398746,0.0185183059901679,0.0354664708907026,0.497210199151727,-0.00751597796628855,-0.11243926076382,-0.0494219392008921,0.178756606165033,-0.201608717629177,0.0511720333450448,0.02452361765839,-0.331971669918622,0.396372323580635,-0.0149439601494396,-0.00126422250316056,-0.0105412615093365,-0.0147410531808497,-0.0135267731987665,-0.0171225577264654,-0.00579451749498551,-0.0109840842860345,0.0245260506429802,0.025879917184265
"1316",1604032,"Lasowice Wielkie (2)",-0.103993099798091,-0.0772840640588081,-0.0262451012901768,-0.0262451012901768,-0.000818499426065151,0.00291435346182231,-0.149886217328669,0.022624202535356,0.335322490185081,-0.00477638520211011,-0.103861029448926,-0.0397987299336102,-0.019252276721521,-0.0324020526187179,0.0320260684651313,0.0233190072724047,-0.784034739535448,-0.185490959316926,-0.00099304865938431,-0.0188866799204771,-0.00599186817890006,-0.000645855758880517,-0.0139033715676051,-0.00599224532957349,0.0066815144766147,0.00774336283185841,0.0126083530338849,-0.0101167315175097
"1317",1604043,"Wołczyn (3)",0.0372305082608032,-0.0774118110440898,-0.251565132730895,-0.251565132730895,0.0616178140590709,-0.143132557432436,-0.123755925506884,0.013846276676654,0.133012317394108,0.127375152324603,-0.113825376720441,-0.0202298715557797,0.071557422165253,0.0168326585125208,-0.0910852395582132,0.0557998795922743,-0.353225184715167,-0.0232229922059745,-0.0161713286713287,0.00177698800533096,-0.0117239839213935,-0.00994237939215908,-0.00886210563629919,-0.01931330472103,-0.0165962582981291,0.00613685179502915,0.0339113680154143,0.0175177040626165
