"","Kod","Nazwa","dochody_dzialalnosc_gosp_wzrost_2018","dochody_dzialalnosc_gosp_wzrost_2019","dochody_majatek_wzrost_2018","dochody_majatek_wzrost_2018.1","dochody_najm_dzierzawa_wzrost_2018","dochody_najm_dzierzawa_wzrost_2019","dochody_nieruchomosci_wzrost_2018","dochody_nieruchomosci_wzrost_2019","dochody_podatek_lesny_wzrost_2018","dochody_podatek_lesny_wzrost_2019","dochody_podatek_rolny_wzrost_2018","dochody_podatek_rolny_wzrost_2019","dochody_srodki_transportowe_wzrost_2018","dochody_srodki_transportowe_wzrost_2019","dochody_total_wzrost_2018","dochody_total_wzrost_2019","dochody_uslugi_wzrost_2018","dochody_uslugi_wzrost_2019","ludnosc_przed_prod_wzrost_2018","ludnosc_przed_prod_wzrost_2019","ludnosc_prod_wzrost_2018","ludnosc_prod_wzrost_2019","ludnosc_prod_mobil_wzrost_2018","ludnosc_prod_mobil_wzrost_2019","ludnosc_prod_niemobil_wzrost_2018","ludnosc_prod_niemobil_wzrost_2019","ludnosc_po_prod_wzrost_2018","ludnosc_po_prod_wzrost_2019","longitude","latitude","water","vegetation"
"405",608032,"Firlej (2)",-0.981392143349414,52.7407407407407,-0.0530086241864016,-0.0530086241864016,-0.00526519331238221,0.00529306230865174,-0.0763787784350528,0.0826949150276556,0.023104139563251,-0.0225823928081395,0.00726895557735744,-0.00721649916549939,0.0462052947518334,-0.0441646539007372,-0.21110077761654,0.267589029912784,-0.0257920881573271,0.0264749319357738,0.0144796380090498,-0.0142729705619982,0.00977380619938565,-0.00967920353982301,0.0119893428063943,-0.0118473014480035,0.00601956358164033,-0.00598354525056096,-0.018348623853211,0.0186915887850467,22.4992341,51.5719282,3.45428648235471,0.0322251579805569
"406",608042,"Jeziorzany (2)",0.374331550802139,-0.272373540856031,0.259678560965857,0.259678560965857,0.259678560965857,-0.206146686156783,-0.0236579993258062,0.0242312625181234,0.00761835823596465,-0.00756075767545769,-0.0490030218535284,0.0515280521175126,-0.0472078203502464,0.0495468176151488,-0.229824938173382,0.298406102150734,-0.169638064151448,0.204294123836606,0.0559139784946237,-0.0529531568228106,0.010077059869591,-0.00997652582159624,0.00850661625708885,-0.0084348641049672,0.0127186009538951,-0.0125588697017268,0,0,22.2660212,51.6076074,3.45428648235471,0.0322251579805569
"407",608052,"Kamionka (2)",-0.082013769363167,0.0893409580950596,-0.0792144825267808,-0.0792144825267808,-0.0329491389311976,0.0340717745649712,0.0488922471599344,-0.0466132219895028,-0.00113451750120036,0.00113580609309094,0.0115654108071279,-0.0114331813677772,-0.00483220788741662,0.00485567150154509,-0.190778039134854,0.235754895888999,0.0221861018217892,-0.021704562194935,0.0289156626506024,-0.0281030444964871,-0.00678391959798995,0.00683025550215027,-0.014797507788162,0.0150197628458498,0.00779036827195467,-0.00773014757554462,-0.0214285714285714,0.0218978102189781,22.4558955,51.4589085,3.45428648235471,0.0322251579805569
"408",608063,"Kock (3)",0.0714590030597622,-0.0666931752458068,-0.0686895070063962,-0.0686895070063962,0.00641326117627593,-0.00637239335338272,-0.015101862465566,0.0153334257524047,0.017318420942609,-0.0170235990876509,-0.00154572260448444,0.00154811556170252,0.401779717108327,-0.286621151814881,-0.123600133068568,0.141031665718222,0.56164806840901,-0.359650858455715,0.0508928571428571,-0.048428207306712,0.0135307633392903,-0.0133501259445844,0.0170178282009724,-0.0167330677290837,0.00759144237405107,-0.00753424657534247,-0.0160060975609756,0.0162664601084431,22.4202641,51.665414,3.45428648235471,0.0322251579805569
"409",608072,"Lubartów (2)",1.29535807631992,-0.56433812644898,-0.719283759725223,-0.719283759725223,-0.607100424324821,1.54517963854135,-0.0937620655204055,0.103462967012353,0.0183007447575961,-0.0179718465805036,-0.00520433056605926,0.0052315573197264,0.0218745499175733,-0.0214062968094643,-0.0587694212832623,0.0624389205070109,0.193844198599453,-0.162369762174042,0.0210662080825451,-0.0206315789473684,-0.00418071476736345,0.00419826652221018,0.00670859538784067,-0.00666389004581424,-0.0238185255198488,0.0243996901626646,-0.0453887011105746,0.0475467880627213,22.611245,51.4662165,3.45428648235471,0.0322251579805569
"410",608082,"Michów (2)",0.736005231968928,-0.423964869699253,-0.502067470822272,-0.502067470822272,-0.0771529209197376,0.0836031479848542,-0.0105348650827016,0.0106470301084253,0.0155679176026278,-0.0153292727475852,-0.0229148176040723,0.0234522209700105,-0.0539764585213348,0.0570561472888591,-0.108327500841553,0.121487991323935,-0.0579820567132123,0.0615509047639874,0.0531154239019408,-0.0504364694471387,0.00851305334846765,-0.0084411930219471,0.0110091743119266,-0.0108892921960073,0.00446428571428571,-0.00444444444444444,-0.0193164933135215,0.0196969696969697,22.3144638,51.5233351,3.45428648235471,0.0322251579805569
"411",608092,"Niedzwiada (2)",1.89935000984834,-0.655095108695652,0.603060089238321,0.603060089238321,-0.00736045175113279,0.00741502971961725,-0.266825884793657,0.36393249469611,0.00461742471221765,-0.00459620209508148,-0.00567792242641146,0.00571034532419024,-0.0231837720576558,0.0237340160763834,-0.0631043118251873,0.0673546827268702,-0.210404606335954,0.266471420710283,0.0126689189189189,-0.0125104253544621,0.00681520314547837,-0.00676907055454309,0.023293829178586,-0.0227635782747604,-0.0226608187134503,0.0231862378459237,-0.00253378378378378,0.00254022015241321,22.7162255,51.5168419,3.45428648235471,0.0322251579805569
"412",608103,"Ostrów Lubelski (3)",0.480829420970266,-0.324702774108322,1.78807360422522,1.78807360422522,0.655144855362106,-0.395823273860085,0.0070531206375435,-0.00700372253757411,0.0201678004228787,-0.0197691011366157,-0.00642814646011258,0.00646973486337243,-0.010821322413742,0.0109397044830643,-0.227881867430747,0.29513860356117,0.33809523489712,-0.252669037359747,-0.0227979274611399,0.0233297985153765,0.010724731881703,-0.0106109324758842,0.00829445308449974,-0.00822622107969152,0.014808362369338,-0.0145922746781116,-0.0224625623960067,0.0229787234042553,22.8498868,51.4673282,3.45428648235471,0.0322251579805569
"413",608112,"Ostrówek (2)",0.452547452547453,-0.311554332874828,1.18544700710135,1.18544700710135,-0.189302340185432,0.233505472593483,0.00717036174967037,-0.00711931369506735,0.0336883666642871,-0.0325904477120116,0.00730834862613325,-0.00725532418757483,0.119935083938596,-0.107091103456468,0.0614310312979651,-0.0578756692489427,-0.0136406385845719,0.0138292787782716,0.0477489768076398,-0.0455729166666667,0.0103092783505155,-0.0102040816326531,0.0110803324099723,-0.010958904109589,0.00889453621346887,-0.00881612090680101,-0.00578034682080925,0.00581395348837209,22.5984994,51.5851104,3.45428648235471,0.0322251579805569
"414",608122,"Serniki (2)",0.468135467955696,-0.318863945578231,0.210599537411853,0.210599537411853,0.211674685661215,-0.174695970928619,-0.0699347001994833,0.0751933226779702,0.00229528432729167,-0.00229002806177242,-0.0037463856029075,0.0037604737877661,0.166590387277737,-0.142801097192717,-0.0750751081316646,0.0811688698095409,-0.0275483095137802,0.0283287177998592,0.0106837606837607,-0.0105708245243129,0.000657462195923734,-0.000657030223390276,0.0134020618556701,-0.0132248219735504,-0.0217785843920145,0.0222634508348794,0.00106837606837607,-0.00106723585912487,22.711389,51.4292378,3.45428648235471,0.0322251579805569
"415",608132,"Uscimów (2)",NA,NA,-0.443364502996254,-0.443364502996254,-0.0250747720821663,0.0257196873812764,-0.0364840966864308,0.0378655884775338,0.0286031985874782,-0.0278078063793282,-0.0834854325048697,0.091090131532812,0.101242494500921,-0.0919347873029583,-0.208529866648643,0.263471554846493,-0.0388197281639451,0.0403875623558017,0.0305755395683453,-0.0296684118673647,0.00993204391008887,-0.0098343685300207,0.006519967400163,-0.00647773279352227,0.0160349854227405,-0.0157819225251076,-0.00577200577200577,0.0058055152394775,22.9261268,51.4738093,3.45428648235471,0.0322251579805569
"416",609013,"Belzyce (3)",-0.0278739944908623,0.0286732320017133,-0.159272688749723,-0.159272688749723,-0.00893068503557004,0.00901116087515086,-0.0242411809700677,0.0248434146812709,0.0114312762479868,-0.0113020790600745,-0.0147982748031045,0.015020553075206,-0.204182139049814,0.256568932501748,-0.0336244751956405,0.0347944192837952,0.0016883901984279,-0.00168554434188205,0.000825082508250825,-0.000824402308326463,0.0115606936416185,-0.0114285714285714,0.0205888012314797,-0.0201734539969834,-0.00443081117927744,0.00445053064019172,-0.0273972602739726,0.028169014084507,22.2996235,51.1704608,3.45428648235471,0.0322251579805569
"417",609022,"Borzechów (2)",-0.344086021505376,0.524590163934426,-0.3623721157251,-0.3623721157251,-0.257264582489493,0.346374464478603,-0.159244089220794,0.189405851542818,-0.0621871088861077,0.0663107848861457,-0.190750782880076,0.235713274532348,-0.312762901405561,0.455101888482496,-0.0893584344952625,0.0981269007260109,NA,NA,0.00144927536231884,-0.00144717800289436,0.00703296703296703,-0.00698384984722828,0.00272294077603812,-0.00271554650373388,0.0148883374689826,-0.0146699266503667,-0.0188679245283019,0.0192307692307692,22.2730417,51.0768632,3.45428648235471,0.0322251579805569
"418",609033,"Bychawa (3)",0.924342206021993,-0.480341907551254,-0.214051036745135,-0.214051036745135,0.0673863841384441,-0.0631321376586942,-0.0155178036686957,0.0157624015208433,0.01459375124527,-0.0143838371046128,-0.00332429190124631,0.00333537967689379,-0.0344087421365883,0.0356348940158442,-0.0580448264105371,0.0616216440420922,-0.118896457185973,0.134940391689094,0.0105157736604907,-0.010406342913776,0.018679595037787,-0.0183370660694289,0.0287539936102236,-0.0279503105590062,0.00190041809198024,-0.00189681335356601,-0.0147001934235977,0.0149195131527287,22.5530225,50.9984379,3.45428648235471,0.0322251579805569
"419",609042,"Garbów (2)",-0.00280593748936644,0.00281383292866981,2.05603546093566,2.05603546093566,-0.0146845058546196,0.0149033542473178,-0.0267151202456841,0.0274484077595326,-0.00506198976536832,0.00508774387278115,-0.0213434717869283,0.0218089505067721,0.0128424658589215,-0.0126796281670819,-0.134664607002205,0.155621286372771,-0.0863465194835911,0.0945068577145756,0.00115340253748558,-0.00115207373271889,0.00854548691472316,-0.00847308031774051,0.00498063087991146,-0.00495594713656388,0.0149775336994508,-0.014756517461879,-0.0239346176298891,0.0245215311004785,22.3461706,51.370484,3.45428648235471,0.0322251579805569
"420",609052,"Glusk (2)",-0.194886330735946,0.242060640846019,7.16482197315837,7.16482197315837,-0.282329106439363,0.393396344999615,-0.0536964304164031,0.0567433455207521,0.0569931130593575,-0.0539200420089747,0.0174316671699765,-0.0171330102378898,-0.1878834039392,0.231350282521666,-0.134567583537612,0.155491729888835,-0.0814826724666957,0.088711089082575,-0.0307807807807808,0.0317583268783888,-0.0285714285714286,0.0294117647058824,-0.01937207748831,0.0197547683923706,-0.0445909267157813,0.0466720779220779,-0.0685682940208448,0.0736160188457008,22.6214458,51.160511,3.45428648235471,0.0322251579805569
"421",609062,"Jablonna (2)",-0.644147916741598,1.81015637408493,0.605938326307379,0.605938326307379,-0.0841956687793041,0.0919363076903969,-0.252160555337935,0.337185417455322,0.0125301301253046,-0.0123750689016572,-0.0264307977592268,0.0271483503159237,-0.0593978688759346,0.0631487713141275,-0.165672911756238,0.198570697380778,-0.215905580851792,0.275356609585793,-0.000651465798045603,0.000651890482398957,0.00503524672708963,-0.00501002004008016,0.0127250155183116,-0.012565124118909,-0.00917957544463568,0.00926462072958888,-0.0167310167310167,0.0170157068062827,20.9170219,52.3780696,0,0
"422",609072,"Jastków (2)",0.368383020379105,-0.269210458543285,0.290025759502977,0.290025759502977,0.313203047025607,-0.238503137603137,-0.0619023223982031,0.0659870756278317,0.27132342131313,-0.213418093904763,-0.0528530444209492,0.055802369536876,-0.00167591951733273,0.00167873293862896,-0.19317955100041,0.239433136876911,-0.165774135063589,0.198716129565492,-0.00853181656594383,0.00860523485120115,-0.00250426863972681,0.00251055574574917,0.00257542310522443,-0.00256880733944954,-0.010749477455957,0.0108662843344401,-0.0413606494008504,0.0431451612903226,22.3878715,51.2959233,3.44608152633962,0.0321486136623133
"423",609082,"Konopnica (2)",0.705192088063956,-0.413555805823975,-0.27757964414292,-0.27757964414292,-0.283252044234035,0.395190585414831,-0.0681063079978489,0.073083774020966,0.0278228196572207,-0.0270696652429838,-0.0650185186943281,0.0695398999812614,0.00753716228130723,-0.00748077844021284,-0.116845907115281,0.132305231959711,-0.0516188385330815,0.0544283676546669,-0.0257677373808683,0.0264492753623188,-0.00951165758032711,0.00960299800913456,0.00455407969639469,-0.00453343407631281,-0.0316323485526708,0.0326656394453005,-0.0304298212248003,0.0313848568065908,22.429406,51.221438,3.44608152633962,0.0321486136623133
"424",609092,"Krzczonów (2)",-0.195601819100556,0.243165417010071,-0.0654742843336259,-0.0654742843336259,-0.0618688635847024,0.0659490567823067,-0.133259159586203,0.153747410266929,-0.0174269615308991,0.0177360469386085,-0.128754197035627,0.147781712804294,0.20109143557189,-0.167423919292324,-0.137598000715791,0.159552042817615,0.0166263847516127,-0.0163544690566682,0.00711237553342817,-0.00706214689265537,0.012987012987013,-0.0128205128205128,0.0221799746514575,-0.0216986980781153,-0.00207684319833853,0.00208116545265349,-0.000888888888888889,0.000889679715302491,22.7100219,50.999388,3.44608152633962,0.0321486136623133
"425",609102,"Niedrzwica Duza (2)",0.294928113574054,-0.227756359972787,-0.131320385002091,-0.131320385002091,-0.174824779425557,0.211863826089995,-0.0929759874574795,0.102506643894525,0.0290524893390974,-0.0282322715702833,-0.0888198554802957,0.0974778214983096,-0.182963669779813,0.223935782305427,-0.0599063798286323,0.0637238446716744,-0.255118229659238,0.342494929822928,0.00842358604091456,-0.00835322195704057,-0.000136388434260775,0.000136407038603192,0.0113514671235811,-0.0112240576027107,-0.0202778820878708,0.0206975852817171,-0.0200764818355641,0.0204878048780488,22.3865959,51.1090087,3.44608152633962,0.0321486136623133
"426",609112,"Niemce (2)",-0.0162093380390055,0.016476409734054,4.23712437127671,4.23712437127671,-0.110953116917991,0.124800074134849,-0.145809233289078,0.170698676421567,-0.164873091214169,0.197422798235388,-0.0634520649128227,0.0677510061531622,-0.175403064049637,0.212713698538646,-0.0961846600568279,0.106420698793268,-0.153656315477805,0.181553095140719,-0.00447984071677451,0.0045,-0.00919446704637917,0.00927978976759465,-0.00274008350730689,0.00274761219416459,-0.0198875918720277,0.0202911336568152,-0.0496292070735881,0.0522208883553421,22.5710685,51.3472232,3.44608152633962,0.0321486136623133
"427",609122,"Strzyzewice (2)",0.422145654613809,-0.296837144102827,-0.258191735630137,-0.258191735630137,-0.201708397443958,0.252675083638749,-0.0337086237586479,0.0348845333689788,0.0322586764857433,-0.0312505743187995,0.00897299310337258,-0.00889319453018626,0.0288601678492351,-0.0280506221847089,-0.140007426776239,0.162800739373141,-0.383003431533527,0.620754557007458,-0.0115571776155718,0.0116923076923077,0.00826446280991736,-0.00819672131147541,0.0192495921696574,-0.0188860435339309,-0.0107042253521127,0.0108200455580866,-0.038130381303813,0.0396419437340153,22.4664757,51.0599205,3.44608152633962,0.0321486136623133
"428",609132,"Wojciechów (2)",-0.216951788491446,0.277060575968222,0.202627043492977,0.202627043492977,0.207176583772261,-0.171620777405127,0.0082632984264388,-0.00819557593669733,0.022249693391787,-0.0217654194817739,-0.0338359460893428,0.0350209117720619,-0.0467601939820669,0.0490539669943108,-0.127391313910136,0.145989050923814,0.210446260018829,-0.173858408233304,0.0285467128027682,-0.0277544154751892,0.00730953050323306,-0.00725648897571867,0.0115248226950355,-0.0113935144609991,0,0,-0.0190325138778747,0.0194017784963622,22.235175,51.2383684,3.44608152633962,0.0321486136623133
"429",609142,"Wólka (2)",0.149827866486914,-0.130304605457759,-0.30515134847027,-0.30515134847027,0.154406155172473,-0.133753752507846,-0.0121223098401522,0.012271063473648,0.0145339716986823,-0.0143257614866729,-0.0578005160284454,0.0613463677403058,0.001716789926206,-0.00171384760989428,-0.187668628723201,0.231024721387073,-0.275569049164633,0.380393809578214,-0.0238944365192582,0.0244793569601754,-0.0206627189114275,0.0210986749002959,-0.00790590050134979,0.00796890184645287,-0.044711014176663,0.0468036529680365,-0.0437430786267996,0.0457440648523451,22.6880303,51.2792665,3.44608152633962,0.0321486136623133
"430",609152,"Wysokie (2)",1.03346095939461,-0.508227588348825,0.401245281721411,0.401245281721411,-0.082416086692149,0.0898185827986484,0.0691275977318524,-0.0646579490404197,0.0371648702266136,-0.035833136363839,-0.0343081638586731,0.0355270310617518,-0.26879765317764,0.367610490236764,0.0274177745952296,-0.0266861010906993,-0.142768386801513,0.166545872321271,0.0276073619631902,-0.026865671641791,0.0161100196463654,-0.0158546017014695,0.0109044259140475,-0.0107868020304569,0.0243407707910751,-0.0237623762376238,0.00836820083682008,-0.00829875518672199,22.7051445,50.9125159,3.44608152633962,0.0321486136623133
"431",609162,"Zakrzew (2)",1149,-0.999130434782609,-0.332773528996193,-0.332773528996193,0.0150442168426132,-0.0148212428512815,-0.0713320863055995,0.0768111886431267,-0.00101029957757923,0.00101132131507665,-0.0394020553869437,0.041018259104037,1.22831001208409,-0.551229409473091,-0.0521575876895787,0.055027699765451,-0.107639019703092,0.120622732369223,0.0384615384615385,-0.037037037037037,0.00468110005851375,-0.0046592894583576,0.0236294896030246,-0.023084025854109,-0.0261136712749616,0.026813880126183,-0.0183246073298429,0.0186666666666667,21.0295095,51.4496188,0,0
"432",610012,"Cyców (2)",0,0,-0.269085271087588,-0.269085271087588,0.0193341918723099,-0.0189674711458437,-0.683140869651792,2.15597659723759,-0.0485980327542242,0.0510804417347498,-0.107045995322331,0.119878509712235,-0.121812639857081,0.138709170030934,-0.483973044776116,0.937883263416229,-0.0178825507874988,0.0182081591176673,0.029655990510083,-0.0288018433179724,0.0113942407292314,-0.0112658746415404,0.0133706467661692,-0.0131942313593127,0.0074487895716946,-0.00739371534195933,-0.0357398141529664,0.0370644922164566,23.127138,51.2992409,3.4380859775546,0.0320740229113566
"433",610022,"Ludwin (2)",0.0751445530172646,-0.069892511482647,3.88696702742924,3.88696702742924,0.0530795786324981,-0.0504041477106848,-0.487978423498805,0.953042695648326,-0.0432828032193796,0.0452409587337068,-0.0713854710371745,0.0768730929903771,0.0353328152391968,-0.0341270118353524,-0.209739511141151,0.265405539183693,-0.135386754708818,0.156586491643697,-0.00416666666666667,0.00418410041841004,-0.00462160600808781,0.00464306442251886,-0.00477637863656101,0.00479930191972077,-0.00431406384814495,0.00433275563258232,-0.0255362614913177,0.0262054507337526,22.9506915,51.3801183,3.4380859775546,0.0320740229113566
"434",610033,"Leczna (3)",0.164594028979692,-0.141331678579783,1.29343755959627,1.29343755959627,-0.0735500750546541,0.0793891532335038,-0.0234416758210202,0.0240043786844255,0.0656050973260892,-0.0615660505854479,0.00424395031291734,-0.00422601531390351,-0.0628997647393108,0.0671217041385257,-0.0865989790605964,0.0948093740595255,-0.191694113105099,0.237155408878055,0.00355703106473797,-0.00354442344045369,0.0281287405240059,-0.0273591617618524,0.0258298644465791,-0.0251794818437207,0.0319280296348562,-0.0309401709401709,-0.0711957884181499,0.0766531713900135,22.8557812,51.3111814,3.4380859775546,0.0320740229113566
"435",610042,"Milejów (2)",-0.864015394483643,6.35377358490566,-0.777620281168712,-0.777620281168712,-0.0256893907629913,0.0263667361511221,-0.085901396295336,0.0939738841599739,-0.00663072811741035,0.0066749881490134,-0.160847253129861,0.191678158392244,-0.134239070531616,0.155053278523489,-0.16697689650446,0.200446897335488,-0.214074696720642,0.272385550926268,0.00804455445544554,-0.00798035604665439,0.0116494082840237,-0.0115152622920855,0.0198250728862974,-0.0194396798170383,-0.00252780586450961,0.00253421186011151,-0.0262008733624454,0.0269058295964126,22.9561236,51.2241954,3.4380859775546,0.0320740229113566
"436",610052,"Puchaczów (2)",-2.00480769230769,-1.99521531100478,0.348318923978482,0.348318923978482,0.19209948289289,-0.161143835434538,-0.189010562874297,0.233061682707219,0.0206277095581959,-0.0202108069034546,-0.00993351646682828,0.0100331812378693,0.0128488330430611,-0.0126858348688198,-0.253682232623186,0.339911822700989,0.157670100744939,-0.136196055027664,0.000814995925020375,-0.000814332247557003,0.0031618281115263,-0.00315186246418338,0.00833333333333333,-0.00826446280991736,-0.00667222685571309,0.00671704450041982,-0.0212765957446809,0.0217391304347826,22.9914072,51.3053089,3.4380859775546,0.0320740229113566
"437",610062,"Spiczyn (2)",0.0312250346330625,-0.0302795544952739,-0.18934880887736,-0.18934880887736,-0.20493339534587,0.257756261105974,-0.142259747043265,0.165854110906977,0.00854664958156473,-0.00847422336399674,-0.0449532480305499,0.0470691596383628,0.0541698172199265,-0.051386234300261,-0.150939443817829,0.177772295178254,0.187156246437912,-0.157650896416945,-0.0278951817413356,0.028695652173913,0.00370898716119829,-0.00369528140989198,0.0163861824623561,-0.0161220043572985,-0.0192461908580593,0.0196238757154538,-0.0280898876404494,0.0289017341040462,22.7525645,51.354461,3.4380859775546,0.0320740229113566
"438",611011,"Luków (1)",0.454255723182378,-0.3123630293772,3.73549609952304,3.73549609952304,0.158502505928672,-0.136816713919504,-0.0290848710600244,0.0299561415751948,0.00272293378719354,-0.00271553955279477,-0.0480750778633214,0.0505030142034864,-0.0710069954601361,0.0764343704561116,0.0266873636050727,-0.0259936613141548,-0.225580918583802,0.291290496317932,0.0137760508654186,-0.013588850174216,0.0240893750727336,-0.0235227272727273,0.0326797385620915,-0.0316455696202532,0.00875202593192869,-0.00867609254498715,-0.028343023255814,0.0291697830964847,22.3558285,51.922759,5e-07,0
"439",611021,"Stoczek Lukowski (1)",-0.20387176325524,0.256079050893659,-0.447903102732345,-0.447903102732345,-0.0153757943762125,0.0156159012630321,0.00274099725200561,-0.00273350472307133,0.0237554224333815,-0.0232041969330105,-0.0391886890313737,0.0407870812759961,-0.0847875935868274,0.0926425308405949,-0.281757612063649,0.392287641047186,7.91936346434704,-0.88788437605472,0.0593607305936073,-0.0560344827586207,0.0171350239890336,-0.0168463611859838,0.011037527593819,-0.0109170305676856,0.027124773960217,-0.0264084507042254,-0.0248756218905473,0.0255102040816327,21.9566502,51.9627232,5e-07,0
"440",611032,"Adamów (2)",-0.0842581846694282,0.0920108520314889,-0.199080383987678,-0.199080383987678,0.0934485040390488,-0.0854621902118508,-0.055127638331876,0.0583440055697586,0.0285363529835986,-0.0277446226385872,-0.0451668779484195,0.0473034260179127,-0.0863381905990229,0.0944968802577276,-0.159503353143388,0.189772741794886,-0.1049779957747,0.117290966343968,0.00647548566142461,-0.00643382352941176,0.0115658362989324,-0.0114335971855761,0.0148849797023004,-0.0146666666666667,0.00519480519480519,-0.00516795865633075,-0.0148992112182296,0.0151245551601423,23.1847109,50.6047797,3.42242271797577,0.0319278998001432
"441",611042,"Krzywda (2)",0.236202541940206,-0.191071069607646,-0.254398592698833,-0.254398592698833,-0.230086100689294,0.298846534521961,-0.0581112620469933,0.0616965249773404,-0.000801216146498354,0.000801858608562744,-0.0174167782656854,0.017725499357646,-0.0599649684243535,0.0637901422927216,-0.0734914476004163,0.0793208518260078,-0.0197622255228024,0.0201606447306547,0.00505689001264223,-0.0050314465408805,0.014780673871583,-0.0145653876272514,0.0163815947964346,-0.0161175634036502,0.0116767865483419,-0.0115420129270545,-0.0167973124300112,0.0170842824601367,22.1137991,51.7819012,0,0
"442",611052,"Luków (2)",0.235554904588371,-0.190647055597134,5.99353329700444,5.99353329700444,-0.0567860651625337,0.0602048624019948,-0.101170720392864,0.112558327469132,0.0285749825952323,-0.0277811370865095,-0.00925417761657393,0.00934061734856601,-0.0621491780238561,0.0662676585311315,-0.129301544199117,0.148503242813476,-0.217512041502706,0.277974937685202,0.00310188499164877,-0.00309229305423406,-0.000177383592017738,0.00017741506253881,0.00455153949129853,-0.00453091684434968,-0.00946123521681997,0.00955160520031839,-0.0336468885672938,0.0348184200673905,22.3558285,51.922759,5e-07,0
"443",611062,"Serokomla (2)",NA,NA,0.216970277641499,0.216970277641499,0.0160026510700511,-0.0157505997186102,0.024686757752782,-0.0240920042793585,-0.225808458713344,0.291670015327298,-0.058724214470818,0.0623878945720499,-0.00948783118146074,0.00957871238752938,-0.156302109429542,0.185258385941749,-0.106211247832066,0.118832607340879,0.0106241699867198,-0.0105124835742444,0.0176174496644295,-0.0173124484748557,0.0157894736842105,-0.0155440414507772,0.0208333333333333,-0.0204081632653061,-0.0298879202988792,0.030808729139923,22.2998757,51.6895056,3.40693664346004,0.0317834296653009
"444",611072,"Stanin (2)",-0.106601533966399,0.119321375645153,-0.249689731030304,-0.249689731030304,0.39678314820983,-0.284069254929344,-0.297327856370088,0.423138812411335,-0.00162368855228173,0.00162632920439314,-0.0212393535412744,0.0217002528842174,-0.0809588333645648,0.0880905407762648,-0.171758416017247,0.207377194454925,-0.0252344485119946,0.0258877106125402,0.00188235294117647,-0.00187881634570221,0.00728566587597425,-0.00723296888141295,0.0205088265835929,-0.0200966675146273,-0.0175609756097561,0.0178748758689176,-0.0146886016451234,0.0149075730471079,22.2096431,51.8962186,0,0
"445",611082,"Stoczek Lukowski (2)",-0.0781421174421744,0.0847659047242272,-0.44283490323553,-0.44283490323553,0.204944073809153,-0.170085963542913,-0.0168364162081639,0.0171247353804844,0.0268084092746523,-0.0261084823931176,0.234498013579977,-0.189954144113967,0.028196423688867,-0.0274231878649281,-0.0970275394176803,0.107453486848434,-0.0275672306441076,0.0283487265267369,0.0241046831955923,-0.023537323470074,0.010568590150074,-0.0104580631667015,0.00660283922086497,-0.00655952771400459,0.0176263219741481,-0.0173210161662818,-0.0111801242236025,0.0113065326633166,21.9566502,51.9627232,5e-07,0
"446",611092,"Trzebieszów (2)",-0.0176233635448137,0.017939518195797,0.314846446273038,0.314846446273038,0.0348984168230595,-0.0337215868299335,-0.0208919399611986,0.0213377264613373,-0.0530644067391006,0.0560380316430669,-0.0806095891761885,0.0876772133222044,-0.0355054483318449,0.0368124923779362,-0.126202707755847,0.144430188644466,-0.0537772358130134,0.0568335891381982,0.0178689609530112,-0.017555266579974,0.0114503816793893,-0.0113207547169811,0.0165086055497014,-0.0162404975812025,0.00248911014312383,-0.00248292985723153,-0.0100937274693583,0.0101966496722505,22.5207958,52.0122717,2.35833333333333e-05,1.41666666666667e-05
"447",611102,"Wojcieszków (2)",0.337148894586942,-0.252140128860586,0.257110245033121,0.257110245033121,0.0281618842238866,-0.0273905156921323,-0.0371563203627615,0.0385901898185181,0.0257404276522471,-0.02509448487973,-0.0249330484575692,0.0255706015039565,-0.0521690189337932,0.0550404238476239,-0.153199589215767,0.180915818255079,0.276074984009899,-0.216346991728001,0.0254596888260255,-0.0248275862068966,0.00538292145828236,-0.00535410075444147,0.0101275318829707,-0.0100259933160045,-0.00351864883884588,0.00353107344632768,-0.00370644922164566,0.0037202380952381,22.3268118,51.7840088,0,0
"448",611112,"Wola Myslowska (2)",-0.121036022831129,0.13770305265636,-0.294793290937172,-0.294793290937172,-0.294793290937172,0.418023945530712,0.0156552056735503,-0.0154138979312062,0.0156483612341674,-0.0154072628199314,-0.034328505082283,0.0355488437454686,-0.0586693147255804,0.0623259345980811,-0.017407797616079,0.0177161975983984,4.22850476190476,-0.80874073075613,0.00883977900552486,-0.00876232201533406,0.0157278712509144,-0.0154843356139719,0.0146972369194591,-0.0144843568945539,0.0174249757986447,-0.0171265461465271,-0.00495049504950495,0.00497512437810945,21.9644626,51.8556651,0,0
"449",612012,"Chodel (2)",-0.00948509485094851,0.00957592339261286,3.60056040968982,3.60056040968982,-0.020465186828095,0.0208927610870972,-0.0308471237178071,0.031828955444203,0.0166922975601329,-0.0164182394222827,-0.080750344413071,0.0878437581371874,0.0581823446091135,-0.0549832879990128,-0.0796811563561231,0.0865799466200609,0.101154390539242,-0.0918621325114145,0.0237741456166419,-0.02322206095791,0.00611776701503951,-0.00608056751963517,0.0124465188642552,-0.0122935074913561,-0.00591715976331361,0.00595238095238095,0.00154320987654321,-0.00154083204930663,22.1772808,51.1069693,3.36891285075029,0.0314287355098102
